arm,dataset,facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi,n_test,dynamic,degenerate,cal_score_max,status
A12_v1_paired,birmingham,1,y_t+60min,0.9,EnbPI-oldchunk,0.8523489932885906,63.95484798643999,111.22926017303996,0.7777777777777778,0.9166666666666666,149,True,False,81.29892857142858,ok
A12_v1_paired,birmingham,1,y_t+60min,0.9,EnbPI-daychunk,0.8456375838926175,63.923247871228895,112.12297519884822,0.7774305555555547,0.9166666666666666,149,True,False,81.29892857142858,ok
A12_v1_paired,birmingham,2,y_t+60min,0.9,EnbPI-oldchunk,0.8046875,42.856972528152696,81.19847577115385,0.7380952380952381,0.8809523809523809,128,True,False,63.03530952380953,ok
A12_v1_paired,birmingham,2,y_t+60min,0.9,EnbPI-daychunk,0.8125,43.00241904383918,80.81658016174497,0.746031746031746,0.8888888888888888,128,True,False,63.03530952380953,ok
A12_v1_paired,birmingham,3,y_t+60min,0.9,EnbPI-oldchunk,0.8071428571428572,78.41097673148221,187.60334501617243,0.7028985507246377,0.8913043478260869,140,True,False,143.45641865079364,ok
A12_v1_paired,birmingham,3,y_t+60min,0.9,EnbPI-daychunk,0.8142857142857143,78.57756843800166,183.75797484682724,0.717391304347826,0.8913043478260869,140,True,False,143.45641865079364,ok
A12_v1_paired,birmingham,4,y_t+60min,0.9,EnbPI-oldchunk,0.8590604026845637,47.14808554388736,68.64336240597387,0.8055555555555556,0.9097222222222222,149,True,False,48.54201190476192,ok
A12_v1_paired,birmingham,4,y_t+60min,0.9,EnbPI-daychunk,0.8523489932885906,47.29725495550212,69.06810024786652,0.7986111111111112,0.9097222222222222,149,True,False,48.54201190476192,ok
A12_v1_paired,birmingham,5,y_t+60min,0.9,EnbPI-oldchunk,0.88,158.34190619466614,245.3706272332916,0.8266666666666667,0.92,150,True,False,251.48887698412705,ok
A12_v1_paired,birmingham,5,y_t+60min,0.9,EnbPI-daychunk,0.88,158.5164679674218,246.27028956703865,0.8266666666666667,0.92,150,True,False,251.48887698412705,ok
A12_v1_paired,birmingham,6,y_t+60min,0.9,EnbPI-oldchunk,0.7466666666666667,149.28819779833032,375.8362571716771,0.6533333333333333,0.8466666666666667,150,True,False,281.81875,ok
A12_v1_paired,birmingham,6,y_t+60min,0.9,EnbPI-daychunk,0.7466666666666667,150.48666688322584,374.085269021491,0.6533333333333333,0.8466666666666667,150,True,False,281.81875,ok
A12_v1_paired,birmingham,7,y_t+60min,0.9,EnbPI-oldchunk,0.8066666666666666,68.04657109544857,120.62823958453784,0.7333333333333333,0.8866666666666667,150,True,False,64.05439285714283,ok
A12_v1_paired,birmingham,7,y_t+60min,0.9,EnbPI-daychunk,0.8,67.91654888285849,120.16345723846098,0.7266666666666667,0.8733333333333333,150,True,False,64.05439285714283,ok
A12_v1_paired,birmingham,9,y_t+60min,0.9,EnbPI-oldchunk,0.906040268456376,38.688548823548985,53.16419467442408,0.8541666666666666,0.9583333333333334,149,True,False,64.36182738095238,ok
A12_v1_paired,birmingham,9,y_t+60min,0.9,EnbPI-daychunk,0.8993288590604027,38.64751314867996,53.22193688652968,0.8541666666666666,0.9513888888888888,149,True,False,64.36182738095238,ok
A12_v1_paired,birmingham,10,y_t+60min,0.9,EnbPI-oldchunk,0.953020134228188,21.43830073908578,27.553752887333587,0.9166666666666666,0.9791666666666666,149,True,False,24.40434036796537,ok
A12_v1_paired,birmingham,10,y_t+60min,0.9,EnbPI-daychunk,0.953020134228188,21.393454182473967,27.535380236942327,0.9166666666666666,0.9791666666666666,149,True,False,24.40434036796537,ok
A12_v1_paired,birmingham,11,y_t+60min,0.9,EnbPI-oldchunk,0.8523489932885906,89.9062542731106,142.8620577165096,0.7847222222222222,0.9027777777777778,149,True,False,180.2080535714285,ok
A12_v1_paired,birmingham,11,y_t+60min,0.9,EnbPI-daychunk,0.8523489932885906,90.42822935471476,142.61996730225857,0.7847222222222222,0.9027777777777778,149,True,False,180.2080535714285,ok
A12_v1_paired,birmingham,12,y_t+60min,0.9,EnbPI-oldchunk,0.738255033557047,68.93286607004202,201.4602588286645,0.6388888888888888,0.8263888888888888,149,True,False,128.51405654761902,ok
A12_v1_paired,birmingham,12,y_t+60min,0.9,EnbPI-daychunk,0.7583892617449665,69.89595565781438,199.41349877944097,0.6666666666666666,0.8333333333333334,149,True,False,128.51405654761902,ok
A12_v1_paired,birmingham,13,y_t+60min,0.9,EnbPI-oldchunk,0.7338709677419355,48.99677179783138,104.03826887154936,0.6333333333333333,0.8083333333333333,124,True,False,105.55285416666663,ok
A12_v1_paired,birmingham,13,y_t+60min,0.9,EnbPI-daychunk,0.7338709677419355,49.43387038416532,102.44601949649528,0.6333333333333333,0.8083333333333333,124,True,False,105.55285416666663,ok
A12_v1_paired,birmingham,14,y_t+60min,0.9,EnbPI-oldchunk,0.8818897637795275,32.94403799450995,67.0263852594476,0.8015873015873016,0.9444444444444444,127,True,False,43.88934722222223,ok
A12_v1_paired,birmingham,14,y_t+60min,0.9,EnbPI-daychunk,0.8818897637795275,32.69102856126412,66.56399866972964,0.8015873015873016,0.9444444444444444,127,True,False,43.88934722222223,ok
A12_v1_paired,birmingham,15,y_t+60min,0.9,EnbPI-oldchunk,0.8278145695364238,43.2698327624446,80.99221232847624,0.7466666666666667,0.9,151,True,False,61.58971130952381,ok
A12_v1_paired,birmingham,15,y_t+60min,0.9,EnbPI-daychunk,0.8344370860927153,43.54204295011544,80.97370948898529,0.7533333333333333,0.9066666666666666,151,True,False,61.58971130952381,ok
A12_v1_paired,birmingham,16,y_t+60min,0.9,EnbPI-oldchunk,0.726027397260274,39.98346480815303,97.97563844635448,0.6388888888888888,0.8194444444444444,146,True,False,162.33795833333335,ok
A12_v1_paired,birmingham,16,y_t+60min,0.9,EnbPI-daychunk,0.7397260273972602,40.42429614407684,97.53196805531157,0.6597222222222222,0.8263888888888888,146,True,False,162.33795833333335,ok
A12_v1_paired,birmingham,17,y_t+60min,0.9,EnbPI-oldchunk,0.8992248062015504,37.76420872340052,44.44249302062448,0.8571428571428571,0.9444444444444444,129,True,False,42.07867694805197,ok
A12_v1_paired,birmingham,17,y_t+60min,0.9,EnbPI-daychunk,0.8992248062015504,37.54766808015658,44.38686306509938,0.8571428571428571,0.9444444444444444,129,True,False,42.07867694805197,ok
A12_v1_paired,birmingham,18,y_t+60min,0.9,EnbPI-oldchunk,0.9395973154362416,52.95986362815858,62.690739626296576,0.8888888888888888,0.9791666666666666,149,True,False,65.99976190476184,ok
A12_v1_paired,birmingham,18,y_t+60min,0.9,EnbPI-daychunk,0.9395973154362416,52.631073963542185,62.34344990649548,0.8888888888888888,0.9791666666666666,149,True,False,65.99976190476184,ok
A12_v1_paired,birmingham,19,y_t+60min,0.9,EnbPI-oldchunk,0.7919463087248322,328.1472691599834,569.3548438118117,0.7152777777777778,0.8611111111111112,149,True,False,490.4140714285713,ok
A12_v1_paired,birmingham,19,y_t+60min,0.9,EnbPI-daychunk,0.7919463087248322,329.24310819194795,568.4135728026604,0.7152777777777778,0.8611111111111112,149,True,False,490.4140714285713,ok
A12_v1_paired,birmingham,20,y_t+60min,0.9,EnbPI-oldchunk,0.9777777777777776,82.43778132371479,83.24417398922176,0.9333333333333332,1.0,90,True,False,162.96594047619044,ok
A12_v1_paired,birmingham,20,y_t+60min,0.9,EnbPI-daychunk,0.9777777777777776,82.06102091741143,82.8674135829184,0.9333333333333332,1.0,90,True,False,162.96594047619044,ok
A12_v1_paired,birmingham,22,y_t+60min,0.9,EnbPI-oldchunk,1.0,77.24950916305917,77.24950916305917,1.0,1.0,90,True,False,127.20289583333329,ok
A12_v1_paired,birmingham,22,y_t+60min,0.9,EnbPI-daychunk,1.0,77.24950916305917,77.24950916305917,1.0,1.0,90,True,False,127.20289583333329,ok
A12_v1_paired,birmingham,23,y_t+60min,0.9,EnbPI-oldchunk,0.7785234899328859,144.51280098373027,239.5313649085095,0.7083333333333334,0.8402777777777778,149,True,False,213.45229365079376,ok
A12_v1_paired,birmingham,23,y_t+60min,0.9,EnbPI-daychunk,0.7919463087248322,145.7267008879807,236.90971323918308,0.7222222222222222,0.8611111111111112,149,True,False,213.45229365079376,ok
A12_v1_paired,birmingham,24,y_t+60min,0.9,EnbPI-oldchunk,0.953020134228188,136.35683515929233,152.87918584813235,0.8958333333333334,1.0,149,True,False,318.7116398809524,ok
A12_v1_paired,birmingham,24,y_t+60min,0.9,EnbPI-daychunk,0.959731543624161,136.92584359774492,148.90912334921128,0.9097222222222222,1.0,149,True,False,318.7116398809524,ok
A12_v1_paired,birmingham,25,y_t+60min,0.9,EnbPI-oldchunk,0.7919463087248322,421.0961052991886,656.8984835093303,0.7361111111111112,0.8541666666666666,149,True,False,450.8020416666668,ok
A12_v1_paired,birmingham,25,y_t+60min,0.9,EnbPI-daychunk,0.7986577181208053,420.9472724717037,648.7401542248422,0.7430555555555556,0.8611111111111112,149,True,False,450.8020416666668,ok
A12_v1_paired,birmingham,26,y_t+60min,0.9,EnbPI-oldchunk,0.785234899328859,195.85383994629763,445.4129578831157,0.6944444444444444,0.8680555555555556,149,True,False,332.9992410714285,ok
A12_v1_paired,birmingham,26,y_t+60min,0.9,EnbPI-daychunk,0.7785234899328859,195.4987130471852,442.55824031233504,0.6875,0.8611111111111112,149,True,False,332.9992410714285,ok
A12_v1_paired,birmingham,27,y_t+60min,0.9,EnbPI-oldchunk,0.8993288590604027,92.70446517263348,119.42472345122444,0.8472222222222222,0.9375,149,True,False,76.18149702380947,ok
A12_v1_paired,birmingham,27,y_t+60min,0.9,EnbPI-daychunk,0.906040268456376,92.63019745434754,119.1782806105572,0.8541666666666666,0.9444444444444444,149,True,False,76.18149702380947,ok
A12_v1_paired,birmingham,28,y_t+60min,0.9,EnbPI-oldchunk,0.825503355704698,82.53311899162371,153.5689694276231,0.75,0.8958333333333334,149,True,False,133.36548214285722,ok
A12_v1_paired,birmingham,28,y_t+60min,0.9,EnbPI-daychunk,0.8322147651006712,82.97223292792671,154.25670229006946,0.7569444444444444,0.9027777777777778,149,True,False,133.36548214285722,ok
A12_v1_paired,birmingham,29,y_t+60min,0.9,EnbPI-oldchunk,0.8926174496644296,187.7602991856513,265.5751815079593,0.8055555555555556,0.9583333333333334,149,True,False,295.16904761904766,ok
A12_v1_paired,birmingham,29,y_t+60min,0.9,EnbPI-daychunk,0.8926174496644296,188.9229649783394,252.96588934023453,0.8055555555555556,0.9583333333333334,149,True,False,295.16904761904766,ok
A12_v1_paired,birmingham,30,y_t+60min,0.9,EnbPI-oldchunk,0.7449664429530202,107.82642159293394,265.25699736694617,0.6527777777777778,0.8263888888888888,149,True,False,194.27827976190474,ok
A12_v1_paired,birmingham,30,y_t+60min,0.9,EnbPI-daychunk,0.7449664429530202,108.7043712678128,259.78151181453273,0.6527777777777778,0.8263888888888888,149,True,False,194.27827976190474,ok
