facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
10,y_t+90min,0.8,split-CP,0.8590604026845637,21.004955173131066,25.3157865798273,,
10,y_t+90min,0.8,ACI,0.7986577181208053,19.897623008106844,26.75035342017664,,
10,y_t+90min,0.85,split-CP,0.9261744966442952,25.32508333333334,27.73123670196749,,
10,y_t+90min,0.85,ACI,0.8456375838926175,22.8931949972083,28.955446863319416,,
10,y_t+90min,0.9,split-CP,0.9664429530201344,29.54378571428572,31.098557505911742,0.9285714285714286,0.9857142857142858
10,y_t+90min,0.9,ACI,0.906040268456376,26.15930898652556,31.342792849781844,0.8642857142857143,0.9289285714285712
10,y_t+90min,0.95,split-CP,0.9932885906040269,35.75942925993143,36.5685387561204,,
10,y_t+90min,0.95,ACI,0.959731543624161,29.09693871794328,33.631237894515294,,
10,y_t+90min,0.9,CQR,0.912751677852349,28.72713920792494,31.99339609488218,0.8714285714285714,0.9357142857142856
10,y_t+90min,0.95,CQR,1.0,43.93445719566468,43.93445719566468,,
11,y_t+30min,0.8,split-CP,0.7583892617449665,38.97753571428575,65.81854928358366,,
11,y_t+30min,0.8,ACI,0.7986577181208053,44.79774415414934,65.48201422179608,,
11,y_t+30min,0.85,split-CP,0.785234899328859,41.51987499999996,73.40608394144384,,
11,y_t+30min,0.85,ACI,0.8523489932885906,49.47605761958026,73.52709939721599,,
11,y_t+30min,0.9,split-CP,0.825503355704698,47.1164464285714,83.49118210024498,0.7428571428571429,0.9003571428571425
11,y_t+30min,0.9,ACI,0.8993288590604027,59.88086355283417,84.10341388840462,0.85,0.9428571428571428
11,y_t+30min,0.95,split-CP,0.9194630872483222,69.91188095238088,93.25961505273246,,
11,y_t+30min,0.95,ACI,0.953020134228188,92.22426929167024,106.72436037508344,,
11,y_t+30min,0.9,CQR,0.8791946308724832,59.79997337935292,83.86101594538684,0.8285714285714286,0.9214285714285714
11,y_t+30min,0.95,CQR,0.953020134228188,80.34952839837858,92.83199111922448,,
11,y_t+60min,0.8,split-CP,0.7785234899328859,67.14824404761909,116.84126614297335,,
11,y_t+60min,0.8,ACI,0.785234899328859,71.71225331091352,118.0989592364198,,
11,y_t+60min,0.85,split-CP,0.825503355704698,81.89593452380949,129.04777980629237,,
11,y_t+60min,0.85,ACI,0.8456375838926175,91.32351654004086,138.51996739405885,,
11,y_t+60min,0.9,split-CP,0.8456375838926175,91.41222619047628,146.9671791839778,0.7642857142857142,0.9214285714285714
11,y_t+60min,0.9,ACI,0.8993288590604027,147.00602347056372,172.69223099160348,0.8282142857142858,0.95
11,y_t+60min,0.95,split-CP,0.9261744966442952,122.44323412698417,163.71205510280166,,
11,y_t+60min,0.95,ACI,0.9463087248322148,182.5659936069709,216.62564658449296,,
