facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,gamma,gamma_calB_picp,n_cal_b,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
5,True,y_t+5min,0.8,ACI,0.7728613569321534,4.070625948244189,8.532058206397192,1017,764,0.002,0.8036649214659686,382.0,,,,
5,True,y_t+5min,0.85,split-CP,0.8898721730580138,6.300380952380972,9.933363770999632,1017,764,,,,,,,
5,True,y_t+5min,0.85,ACI,0.839724680432645,6.291179416162703,9.37254496977342,1017,764,0.1,0.8507853403141361,382.0,,,,
5,True,y_t+5min,0.9,split-CP,0.91937069813176,7.600658730158732,11.831243933221812,1017,764,,,,0.8928571428571429,0.9464285714285714,,
5,True,y_t+5min,0.9,ACI,0.8859390363815143,7.095606588666082,10.572742625086777,1017,764,0.1,0.900523560209424,382.0,0.8630952380952381,0.9047619047619048,,
5,True,y_t+5min,0.95,split-CP,0.960668633235005,10.438400793650771,15.45115344305536,1017,764,,,,,,,
5,True,y_t+5min,0.95,ACI,0.9478859390363816,9.1630704935292,14.629261121066932,1017,764,0.02,0.950261780104712,382.0,,,,
5,True,y_t+5min,0.9,CQR,0.9360865290068828,6.869261149034033,10.088193429737846,1017,764,,,,0.9196428571428572,0.953373015873016,4.0,4.0
5,True,y_t+5min,0.9,ACQR,0.8977384464110127,5.925118839332471,9.888263634456656,1017,764,0.02,0.8979057591623036,382.0,0.8779761904761905,0.91765873015873,4.0,4.0
5,True,y_t+5min,0.95,CQR,0.95968534906588,9.880188545527933,14.711397421453306,1017,764,,,,,,0.0,0.0
5,True,y_t+5min,0.95,ACQR,0.9488692232055064,9.361431404451752,14.95661881936442,1017,764,0.02,0.9476439790575916,382.0,,,0.0,0.0
5,True,y_t+15min,0.8,split-CP,0.8,10.07289682539681,20.054384054004743,1015,760,,,,,,,
5,True,y_t+15min,0.8,ACI,0.7881773399014779,9.390059029047944,19.56814664814296,1015,760,0.01,0.8,380.0,,,,
5,True,y_t+15min,0.85,split-CP,0.8472906403940886,12.302253968254034,23.03122590357401,1015,760,,,,,,,
5,True,y_t+15min,0.85,ACI,0.8433497536945813,12.120295168897874,22.66548976636997,1015,760,0.01,0.85,380.0,,,,
5,True,y_t+15min,0.9,split-CP,0.8945812807881773,15.060436507936402,27.580129305013543,1015,760,,,,0.8640873015873016,0.9265873015873016,,
5,True,y_t+15min,0.9,ACI,0.896551724137931,16.282685829669322,28.22647239586722,1015,760,0.01,0.9,380.0,0.8611111111111112,0.9275793650793652,,
5,True,y_t+15min,0.95,split-CP,0.9330049261083744,19.301645502645545,37.24452073633352,1015,760,,,,,,,
5,True,y_t+15min,0.95,ACI,0.941871921182266,24.506938623272365,39.99570598727124,1015,760,0.02,0.9473684210526316,380.0,,,,
5,True,y_t+15min,0.9,CQR,0.9339901477832512,16.285559527822606,24.268642364026803,1015,760,,,,0.91765873015873,0.9563492063492064,0.0,8.0
5,True,y_t+15min,0.9,ACQR,0.896551724137931,15.009447802389351,24.48828340875969,1015,760,0.02,0.8894736842105263,380.0,0.8740079365079365,0.9196428571428572,0.0,8.0
